#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PLG	MMP1	9606.ENSP00000308938	9606.ENSP00000322788	0	0	0	0	0.064	0	0.900	0.631	0.962
PLG	BDNF	9606.ENSP00000308938	9606.ENSP00000414303	0	0	0	0	0	0.078	0.900	0.660	0.965
PLG	MMP9	9606.ENSP00000308938	9606.ENSP00000361405	0	0	0	0	0.064	0.213	0.900	0.812	0.984
PLG	IGFBP3	9606.ENSP00000308938	9606.ENSP00000370473	0	0	0	0	0	0.462	0.900	0.806	0.988
PLG	PLAUR	9606.ENSP00000308938	9606.ENSP00000339328	0	0	0	0	0	0.058	0.900	0.994	0.999
POMC	OSM	9606.ENSP00000384092	9606.ENSP00000215781	0	0	0	0	0.069	0	0.900	0.134	0.912
POMC	LBP	9606.ENSP00000384092	9606.ENSP00000217407	0	0	0	0	0.063	0	0.900	0.084	0.906
POMC	TIMP1	9606.ENSP00000384092	9606.ENSP00000218388	0	0	0	0	0	0	0.900	0.157	0.912
POMC	MMP2	9606.ENSP00000384092	9606.ENSP00000219070	0	0	0	0	0	0	0.900	0.181	0.914
POMC	TGFB1	9606.ENSP00000384092	9606.ENSP00000221930	0	0	0	0	0	0	0.900	0.286	0.925
POMC	HGF	9606.ENSP00000384092	9606.ENSP00000222390	0	0	0	0	0	0	0.900	0.181	0.914
POMC	IL23A	9606.ENSP00000384092	9606.ENSP00000228534	0	0	0	0	0	0	0.900	0	0.900
POMC	LIF	9606.ENSP00000384092	9606.ENSP00000249075	0	0	0	0	0	0	0.900	0.382	0.935
POMC	FGF2	9606.ENSP00000384092	9606.ENSP00000264498	0	0	0	0	0	0	0.900	0.632	0.961
POMC	STAT3	9606.ENSP00000384092	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.622	0.960
POMC	MMP3	9606.ENSP00000384092	9606.ENSP00000299855	0	0	0	0	0	0	0.900	0.143	0.910
POMC	MMP1	9606.ENSP00000384092	9606.ENSP00000322788	0	0	0	0	0	0	0.900	0.141	0.910
POMC	IL17F	9606.ENSP00000384092	9606.ENSP00000337432	0	0	0	0	0	0	0.900	0.042	0.900
POMC	IL17A	9606.ENSP00000384092	9606.ENSP00000344192	0	0	0	0	0	0	0.900	0.283	0.925
POMC	MMP9	9606.ENSP00000384092	9606.ENSP00000361405	0	0	0	0	0.062	0	0.900	0.249	0.923
POMC	LCN2	9606.ENSP00000384092	9606.ENSP00000362108	0	0	0	0	0	0	0.900	0.242	0.920
POMC	VEGFA	9606.ENSP00000384092	9606.ENSP00000478570	0	0	0	0	0	0	0.900	0.417	0.939
POMC	IL10	9606.ENSP00000384092	9606.ENSP00000412237	0	0	0	0	0	0	0.900	0.556	0.953
POMC	IL6	9606.ENSP00000384092	9606.ENSP00000385675	0	0	0	0	0	0	0.900	0.688	0.967
PRKCA	LAMB1	9606.ENSP00000408695	9606.ENSP00000222399	0	0	0	0	0	0	0.900	0.072	0.903
PRKCA	KITLG	9606.ENSP00000408695	9606.ENSP00000228280	0	0	0	0	0.060	0	0.900	0.162	0.914
PRKCA	LAMC2	9606.ENSP00000408695	9606.ENSP00000264144	0	0	0	0	0	0	0.900	0.074	0.903
PRKCA	MMP3	9606.ENSP00000408695	9606.ENSP00000299855	0	0	0	0	0	0	0.900	0.193	0.915
PRKCA	HSP90AA1	9606.ENSP00000408695	9606.ENSP00000335153	0	0	0	0	0	0.288	0.900	0.325	0.947
PRKCA	CAV1	9606.ENSP00000408695	9606.ENSP00000339191	0	0	0	0	0.048	0	0	0.902	0.903
PRKCA	SDC4	9606.ENSP00000408695	9606.ENSP00000361818	0	0	0	0	0	0.476	0.900	0.987	0.999
PRKCA	SRC	9606.ENSP00000408695	9606.ENSP00000362680	0	0	0	0.575	0	0.229	0.900	0.863	0.948
PRKCA	BCAR1	9606.ENSP00000408695	9606.ENSP00000391669	0	0	0	0	0	0	0.900	0.352	0.932
PRSS1	MMP8	9606.ENSP00000308720	9606.ENSP00000236826	0	0	0	0	0	0	0.900	0.106	0.906
PRSS1	MMP7	9606.ENSP00000308720	9606.ENSP00000260227	0	0	0	0	0	0	0.900	0.120	0.908
PRSS1	MMP13	9606.ENSP00000308720	9606.ENSP00000260302	0	0	0	0	0	0	0.900	0.062	0.902
PRSS1	MMP10	9606.ENSP00000308720	9606.ENSP00000279441	0	0	0	0	0	0	0.900	0	0.900
PRSS1	MMP3	9606.ENSP00000308720	9606.ENSP00000299855	0	0	0	0	0	0	0.900	0.047	0.900
PRSS1	MMP1	9606.ENSP00000308720	9606.ENSP00000322788	0	0	0	0	0.066	0	0.900	0.086	0.907
PRSS1	MMP9	9606.ENSP00000308720	9606.ENSP00000361405	0	0	0	0	0	0	0.900	0.143	0.910
PRSS3P2	MMP1	9606.ENSP00000485444	9606.ENSP00000322788	0	0	0	0	0	0	0.900	0.124	0.908
PRSS3P2	MMP9	9606.ENSP00000485444	9606.ENSP00000361405	0	0	0	0	0	0.213	0.900	0.211	0.932
RDX	MMP14	9606.ENSP00000384136	9606.ENSP00000308208	0	0	0	0	0.053	0.800	0	0.745	0.947
RDX	CD44	9606.ENSP00000384136	9606.ENSP00000398632	0	0	0	0	0.066	0.402	0	0.983	0.990
RECK	MMP2	9606.ENSP00000367202	9606.ENSP00000219070	0	0	0	0	0.089	0	0.900	0.613	0.961
RECK	TIMP2	9606.ENSP00000367202	9606.ENSP00000262768	0	0	0	0	0.077	0	0.900	0.617	0.961
RUNX2	COL1A1	9606.ENSP00000360493	9606.ENSP00000225964	0	0	0	0	0	0	0.900	0.857	0.985
RUNX2	MMP13	9606.ENSP00000360493	9606.ENSP00000260302	0	0	0	0	0	0	0.900	0.779	0.976
RUNX2	CTNNB1	9606.ENSP00000360493	9606.ENSP00000344456	0	0	0	0	0	0.107	0	0.937	0.942
RUNX2	CBFB	9606.ENSP00000360493	9606.ENSP00000415151	0	0	0	0	0.058	0.989	0.800	0.808	0.999
SAA1	OSM	9606.ENSP00000384906	9606.ENSP00000215781	0	0	0	0	0	0	0.900	0.139	0.910
SAA1	LBP	9606.ENSP00000384906	9606.ENSP00000217407	0	0	0	0	0.123	0	0.900	0.414	0.944
SAA1	TIMP1	9606.ENSP00000384906	9606.ENSP00000218388	0	0	0	0	0.084	0	0.900	0.369	0.937
SAA1	MMP2	9606.ENSP00000384906	9606.ENSP00000219070	0	0	0	0	0	0	0.900	0.235	0.920
SAA1	TGFB1	9606.ENSP00000384906	9606.ENSP00000221930	0	0	0	0	0	0	0.900	0.142	0.910
SAA1	HGF	9606.ENSP00000384906	9606.ENSP00000222390	0	0	0	0	0	0	0.900	0.134	0.909
SAA1	IL23A	9606.ENSP00000384906	9606.ENSP00000228534	0	0	0	0	0	0	0.900	0.291	0.926
SAA1	LIF	9606.ENSP00000384906	9606.ENSP00000249075	0	0	0	0	0.065	0	0.900	0.067	0.905
SAA1	FGF2	9606.ENSP00000384906	9606.ENSP00000264498	0	0	0	0	0	0	0.900	0.184	0.914
SAA1	STAT3	9606.ENSP00000384906	9606.ENSP00000264657	0	0	0	0	0.056	0	0.900	0.405	0.938
SAA1	MMP3	9606.ENSP00000384906	9606.ENSP00000299855	0	0	0	0	0.091	0	0.900	0.391	0.939
SAA1	MMP1	9606.ENSP00000384906	9606.ENSP00000322788	0	0	0	0	0.063	0	0.900	0.403	0.939
SAA1	IL17F	9606.ENSP00000384906	9606.ENSP00000337432	0	0	0	0	0	0	0.900	0.243	0.921
SAA1	IL17A	9606.ENSP00000384906	9606.ENSP00000344192	0	0	0	0	0	0	0.900	0.416	0.939
SAA1	MMP9	9606.ENSP00000384906	9606.ENSP00000361405	0	0	0	0	0.062	0	0.900	0.418	0.940
SAA1	LCN2	9606.ENSP00000384906	9606.ENSP00000362108	0	0	0	0	0.162	0	0.900	0.526	0.956
SAA1	VEGFA	9606.ENSP00000384906	9606.ENSP00000478570	0	0	0	0	0	0	0.900	0.342	0.931
SAA1	IL10	9606.ENSP00000384906	9606.ENSP00000412237	0	0	0	0	0	0	0.900	0.545	0.952
SAA1	IL6	9606.ENSP00000384906	9606.ENSP00000385675	0	0	0	0	0.098	0	0.900	0.668	0.967
SCUBE3	MMP2	9606.ENSP00000274938	9606.ENSP00000219070	0	0	0	0	0	0.316	0.900	0.048	0.929
SCUBE3	MMP9	9606.ENSP00000274938	9606.ENSP00000361405	0	0	0	0	0	0.285	0.900	0.126	0.932
SDC1	DCN	9606.ENSP00000370542	9606.ENSP00000052754	0	0	0	0	0.062	0	0.900	0.595	0.958
SDC1	TGFB1	9606.ENSP00000370542	9606.ENSP00000221930	0	0	0	0	0	0	0.900	0.216	0.918
SDC1	HGF	9606.ENSP00000370542	9606.ENSP00000222390	0	0	0	0	0	0.270	0.900	0.963	0.997
SDC1	COL1A1	9606.ENSP00000370542	9606.ENSP00000225964	0	0	0	0	0.141	0	0.900	0.181	0.923
SDC1	LRP1	9606.ENSP00000370542	9606.ENSP00000243077	0	0	0	0	0.062	0	0.900	0.302	0.928
SDC1	LAMA5	9606.ENSP00000370542	9606.ENSP00000252999	0	0	0	0	0.098	0	0.900	0.072	0.908
SDC1	MMP7	9606.ENSP00000370542	9606.ENSP00000260227	0	0	0	0	0	0	0.900	0.536	0.951
SDC1	THBS1	9606.ENSP00000370542	9606.ENSP00000260356	0	0	0	0	0.096	0	0.600	0.935	0.974
SDC1	FGF2	9606.ENSP00000370542	9606.ENSP00000264498	0	0	0	0	0	0.605	0.600	0.986	0.997
SDC1	COL1A2	9606.ENSP00000370542	9606.ENSP00000297268	0	0	0	0	0.079	0	0.900	0.170	0.916
SDC1	SDC2	9606.ENSP00000370542	9606.ENSP00000307046	0	0	0	0.727	0.071	0.385	0.900	0.901	0.953
SDC1	CSPG4	9606.ENSP00000370542	9606.ENSP00000312506	0	0	0	0	0.077	0	0.900	0.294	0.929
SDC1	MMP1	9606.ENSP00000370542	9606.ENSP00000322788	0	0	0	0	0.088	0	0.900	0.262	0.926
SDC1	BCAN	9606.ENSP00000370542	9606.ENSP00000331210	0	0	0	0	0	0	0.900	0.320	0.929
SDC1	BSG	9606.ENSP00000370542	9606.ENSP00000333769	0	0	0	0	0.059	0	0.900	0.910	0.990
SDC1	MMP9	9606.ENSP00000370542	9606.ENSP00000361405	0	0	0	0	0	0	0.900	0.851	0.984
SDC1	SDC4	9606.ENSP00000370542	9606.ENSP00000361818	0	0	0	0.693	0.111	0.174	0.900	0.844	0.940
SDC1	VEGFA	9606.ENSP00000370542	9606.ENSP00000478570	0	0	0	0	0.076	0	0	0.965	0.967
SDC2	DCN	9606.ENSP00000307046	9606.ENSP00000052754	0	0	0	0	0.089	0	0.900	0.472	0.947
SDC2	MMP2	9606.ENSP00000307046	9606.ENSP00000219070	0	0	0	0	0.152	0	0.900	0.463	0.950
SDC2	TGFB1	9606.ENSP00000307046	9606.ENSP00000221930	0	0	0	0	0.055	0.213	0.900	0.497	0.957
SDC2	LRP1	9606.ENSP00000307046	9606.ENSP00000243077	0	0	0	0	0.101	0	0.900	0.066	0.908
SDC2	FGF2	9606.ENSP00000307046	9606.ENSP00000264498	0	0	0	0	0.077	0.465	0.600	0.746	0.943
SDC2	STAT3	9606.ENSP00000307046	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.112	0.907
SDC2	VEGFA	9606.ENSP00000307046	9606.ENSP00000478570	0	0	0	0	0.062	0	0	0.901	0.903
SDC2	BCAN	9606.ENSP00000307046	9606.ENSP00000331210	0	0	0	0	0	0	0.900	0.285	0.925
SDC2	SRC	9606.ENSP00000307046	9606.ENSP00000362680	0	0	0	0	0	0	0.900	0.293	0.926
SDC2	CSPG4	9606.ENSP00000307046	9606.ENSP00000312506	0	0	0	0	0.098	0	0.900	0.261	0.927
SDC2	LAMA3	9606.ENSP00000307046	9606.ENSP00000324532	0	0	0	0	0	0.270	0.900	0.193	0.935
SDC2	SDC4	9606.ENSP00000307046	9606.ENSP00000361818	0	0	0	0.824	0.065	0.397	0.900	0.911	0.948
SDC2	SDC1	9606.ENSP00000307046	9606.ENSP00000370542	0	0	0	0.727	0.071	0.385	0.900	0.901	0.953
SDC2	EPHB2	9606.ENSP00000307046	9606.ENSP00000363763	0	0	0	0	0	0.213	0.900	0.779	0.981
SDC4	DCN	9606.ENSP00000361818	9606.ENSP00000052754	0	0	0	0	0.062	0	0.900	0.540	0.953
SDC4	LRP1	9606.ENSP00000361818	9606.ENSP00000243077	0	0	0	0	0	0	0.900	0.145	0.910
SDC4	THBS1	9606.ENSP00000361818	9606.ENSP00000260356	0	0	0	0	0.098	0	0.900	0.901	0.990
SDC4	FGF2	9606.ENSP00000361818	9606.ENSP00000264498	0	0	0	0	0	0.270	0.900	0.964	0.997
SDC4	SDC2	9606.ENSP00000361818	9606.ENSP00000307046	0	0	0	0.824	0.065	0.397	0.900	0.911	0.948
SDC4	PLG	9606.ENSP00000361818	9606.ENSP00000308938	0	0	0	0	0	0	0.900	0.165	0.912
SDC4	CSPG4	9606.ENSP00000361818	9606.ENSP00000312506	0	0	0	0	0.072	0	0.900	0.309	0.930
SDC4	LAMA3	9606.ENSP00000361818	9606.ENSP00000324532	0	0	0	0	0.089	0	0.900	0.136	0.914
SDC4	BCAN	9606.ENSP00000361818	9606.ENSP00000331210	0	0	0	0	0	0	0.900	0.324	0.929
SDC4	MMP9	9606.ENSP00000361818	9606.ENSP00000361405	0	0	0	0	0.067	0	0.900	0.338	0.932
SDC4	SDC1	9606.ENSP00000361818	9606.ENSP00000370542	0	0	0	0.693	0.111	0.174	0.900	0.844	0.940
SDC4	PRKCA	9606.ENSP00000361818	9606.ENSP00000408695	0	0	0	0	0	0.476	0.900	0.987	0.999
SPARC	MMP2	9606.ENSP00000231061	9606.ENSP00000219070	0	0	0	0	0.878	0	0	0.550	0.943
SPARC	COL1A1	9606.ENSP00000231061	9606.ENSP00000225964	0	0	0	0	0.940	0.515	0	0.669	0.989
SPARC	COL1A2	9606.ENSP00000231061	9606.ENSP00000297268	0	0	0	0	0.973	0.239	0	0.563	0.990
SPOCK3	MMP2	9606.ENSP00000349677	9606.ENSP00000219070	0	0	0	0	0	0	0.900	0.398	0.937
SPOCK3	TIMP2	9606.ENSP00000349677	9606.ENSP00000262768	0	0	0	0	0.062	0	0.900	0.049	0.903
SPOCK3	MMP14	9606.ENSP00000349677	9606.ENSP00000308208	0	0	0	0	0	0.270	0.900	0.616	0.969
SPP1	IBSP	9606.ENSP00000378517	9606.ENSP00000226284	0	0	0	0	0.089	0	0	0.911	0.916
SPP1	MMP7	9606.ENSP00000378517	9606.ENSP00000260227	0	0	0	0	0.062	0.213	0.900	0.618	0.968
SPP1	MMP3	9606.ENSP00000378517	9606.ENSP00000299855	0	0	0	0	0.062	0.213	0.900	0.811	0.984
SPP1	CBFB	9606.ENSP00000378517	9606.ENSP00000415151	0	0	0	0	0.062	0	0.900	0.124	0.910
SPP1	BCAR1	9606.ENSP00000378517	9606.ENSP00000391669	0	0	0	0	0	0	0.900	0.209	0.917
SPP1	CD44	9606.ENSP00000378517	9606.ENSP00000398632	0	0	0	0	0.062	0.627	0.800	0.989	0.999
SRC	EFNB1	9606.ENSP00000362680	9606.ENSP00000204961	0	0	0	0	0.109	0.351	0.900	0.408	0.961
SRC	MMP2	9606.ENSP00000362680	9606.ENSP00000219070	0	0	0	0	0	0	0.900	0.622	0.960
SRC	HGF	9606.ENSP00000362680	9606.ENSP00000222390	0	0	0	0	0	0.056	0.900	0.643	0.963
SRC	LAMB1	9606.ENSP00000362680	9606.ENSP00000222399	0	0	0	0	0.062	0	0.900	0.085	0.906
SRC	EFNB3	9606.ENSP00000362680	9606.ENSP00000226091	0	0	0	0	0.062	0.148	0.900	0.271	0.933
SRC	EFNB2	9606.ENSP00000362680	9606.ENSP00000245323	0	0	0	0	0.062	0.300	0.900	0.460	0.959
SRC	LAMA5	9606.ENSP00000362680	9606.ENSP00000252999	0	0	0	0	0.083	0.056	0.900	0.065	0.908
SRC	LAMC1	9606.ENSP00000362680	9606.ENSP00000258341	0	0	0	0	0.062	0.056	0.900	0.158	0.915
SRC	CDH1	9606.ENSP00000362680	9606.ENSP00000261769	0	0	0	0	0.049	0.816	0.900	0.958	0.999
SRC	LAMC2	9606.ENSP00000362680	9606.ENSP00000264144	0	0	0	0	0	0.056	0.900	0.109	0.908
SRC	STAT3	9606.ENSP00000362680	9606.ENSP00000264657	0	0	0	0	0.061	0.883	0.900	0.986	0.999
SRC	IGF1	9606.ENSP00000362680	9606.ENSP00000302665	0	0	0	0	0	0	0.900	0.770	0.976
SRC	CTNNA1	9606.ENSP00000362680	9606.ENSP00000304669	0	0	0	0	0.123	0	0.900	0.309	0.934
SRC	SDC2	9606.ENSP00000362680	9606.ENSP00000307046	0	0	0	0	0	0	0.900	0.293	0.926
SRC	MMP14	9606.ENSP00000362680	9606.ENSP00000308208	0	0	0	0	0.110	0	0	0.923	0.929
SRC	LAMA3	9606.ENSP00000362680	9606.ENSP00000324532	0	0	0	0	0.085	0.056	0.900	0.096	0.911
SRC	HSP90AA1	9606.ENSP00000362680	9606.ENSP00000335153	0	0	0	0	0	0.821	0.900	0.989	0.999
SRC	CAV1	9606.ENSP00000362680	9606.ENSP00000339191	0	0	0	0	0	0.737	0.900	0.988	0.999
SRC	PLAUR	9606.ENSP00000362680	9606.ENSP00000339328	0	0	0	0	0	0	0.900	0.662	0.964
SRC	CTNNB1	9606.ENSP00000362680	9606.ENSP00000344456	0	0	0	0	0.060	0.711	0.900	0.981	0.999
SRC	MMP9	9606.ENSP00000362680	9606.ENSP00000361405	0	0	0	0	0.089	0	0.900	0.700	0.970
SRC	LAMB3	9606.ENSP00000362680	9606.ENSP00000375778	0	0	0	0	0.084	0	0.900	0.094	0.909
SRC	EPHB1	9606.ENSP00000362680	9606.ENSP00000381097	0	0	0	0.757	0.073	0.070	0.900	0.442	0.915
SRC	PRKCA	9606.ENSP00000362680	9606.ENSP00000408695	0	0	0	0.575	0	0.229	0.900	0.863	0.948
SRC	JUP	9606.ENSP00000362680	9606.ENSP00000377508	0	0	0	0	0.068	0.295	0.900	0.349	0.951
SRC	EDN1	9606.ENSP00000362680	9606.ENSP00000368683	0	0	0	0	0.060	0	0.900	0.545	0.953
SRC	EPHB2	9606.ENSP00000362680	9606.ENSP00000363763	0	0	0	0.761	0.095	0.683	0.900	0.699	0.974
SRC	VEGFA	9606.ENSP00000362680	9606.ENSP00000478570	0	0	0	0	0.065	0	0.900	0.815	0.981
SRC	CD44	9606.ENSP00000362680	9606.ENSP00000398632	0	0	0	0	0	0.681	0	0.957	0.985
SRC	CTNND1	9606.ENSP00000362680	9606.ENSP00000382004	0	0	0	0	0.084	0.496	0.900	0.946	0.997
SRC	BCAR1	9606.ENSP00000362680	9606.ENSP00000391669	0	0	0	0	0.086	0.908	0.900	0.990	0.999
STAT3	EFNB1	9606.ENSP00000264657	9606.ENSP00000204961	0	0	0	0	0	0.182	0	0.918	0.930
STAT3	OSM	9606.ENSP00000264657	9606.ENSP00000215781	0	0	0	0	0	0	0.900	0.736	0.972
STAT3	LBP	9606.ENSP00000264657	9606.ENSP00000217407	0	0	0	0	0.062	0	0.900	0.193	0.917
STAT3	TIMP1	9606.ENSP00000264657	9606.ENSP00000218388	0	0	0	0	0.063	0	0.900	0.529	0.952
STAT3	MMP2	9606.ENSP00000264657	9606.ENSP00000219070	0	0	0	0	0	0.273	0.900	0.683	0.975
STAT3	TGFB1	9606.ENSP00000264657	9606.ENSP00000221930	0	0	0	0	0	0.182	0.900	0.584	0.963
STAT3	KITLG	9606.ENSP00000264657	9606.ENSP00000228280	0	0	0	0	0.056	0	0.900	0.479	0.946
STAT3	IL23A	9606.ENSP00000264657	9606.ENSP00000228534	0	0	0	0	0	0	0.900	0.556	0.953
STAT3	LIF	9606.ENSP00000264657	9606.ENSP00000249075	0	0	0	0	0	0	0.900	0.796	0.978
STAT3	FGF2	9606.ENSP00000264657	9606.ENSP00000264498	0	0	0	0	0	0	0.900	0.678	0.966
STAT3	SDC2	9606.ENSP00000264657	9606.ENSP00000307046	0	0	0	0	0	0	0.900	0.112	0.907
STAT3	SAA1	9606.ENSP00000264657	9606.ENSP00000384906	0	0	0	0	0.056	0	0.900	0.405	0.938
STAT3	LCN2	9606.ENSP00000264657	9606.ENSP00000362108	0	0	0	0	0.062	0	0.900	0.468	0.945
STAT3	NGF	9606.ENSP00000264657	9606.ENSP00000358525	0	0	0	0	0	0	0.900	0.526	0.950
STAT3	BDNF	9606.ENSP00000264657	9606.ENSP00000414303	0	0	0	0	0	0	0.900	0.535	0.951
STAT3	POMC	9606.ENSP00000264657	9606.ENSP00000384092	0	0	0	0	0	0	0.900	0.622	0.960
STAT3	MMP3	9606.ENSP00000264657	9606.ENSP00000299855	0	0	0	0	0	0.270	0.900	0.556	0.964
STAT3	MMP1	9606.ENSP00000264657	9606.ENSP00000322788	0	0	0	0	0	0.273	0.900	0.612	0.969
STAT3	MMP9	9606.ENSP00000264657	9606.ENSP00000361405	0	0	0	0	0	0	0.900	0.746	0.973
STAT3	IL10	9606.ENSP00000264657	9606.ENSP00000412237	0	0	0	0	0	0.345	0.600	0.946	0.984
STAT3	CD44	9606.ENSP00000264657	9606.ENSP00000398632	0	0	0	0	0.071	0.270	0	0.984	0.989
STAT3	VEGFA	9606.ENSP00000264657	9606.ENSP00000478570	0	0	0	0	0	0.509	0.900	0.813	0.990
STAT3	IL17F	9606.ENSP00000264657	9606.ENSP00000337432	0	0	0	0	0	0.730	0.900	0.687	0.990
STAT3	IL6	9606.ENSP00000264657	9606.ENSP00000385675	0	0	0	0	0	0.182	0.900	0.917	0.992
STAT3	IL17A	9606.ENSP00000264657	9606.ENSP00000344192	0	0	0	0	0	0.730	0.900	0.813	0.994
STAT3	SRC	9606.ENSP00000264657	9606.ENSP00000362680	0	0	0	0	0.061	0.883	0.900	0.986	0.999
STAT3	HSP90AA1	9606.ENSP00000264657	9606.ENSP00000335153	0	0	0	0	0	0.270	0.900	0.988	0.999
TEK	MMP2	9606.ENSP00000369375	9606.ENSP00000219070	0	0	0	0	0.141	0	0.900	0.490	0.952
TEK	PLG	9606.ENSP00000369375	9606.ENSP00000308938	0	0	0	0	0.056	0	0.900	0.419	0.940
TEK	VEGFA	9606.ENSP00000369375	9606.ENSP00000478570	0	0	0	0	0.062	0.059	0.600	0.973	0.989
TEK	ANGPT1	9606.ENSP00000369375	9606.ENSP00000428340	0	0	0	0	0.076	0.887	0.900	0.995	0.999
TGFB1	DCN	9606.ENSP00000221930	9606.ENSP00000052754	0	0	0	0	0	0.867	0.800	0.890	0.996
TGFB1	OSM	9606.ENSP00000221930	9606.ENSP00000215781	0	0	0	0	0.076	0	0.900	0.330	0.932
TGFB1	LBP	9606.ENSP00000221930	9606.ENSP00000217407	0	0	0	0	0	0	0.900	0.125	0.908
TGFB1	MMP2	9606.ENSP00000221930	9606.ENSP00000219070	0	0	0	0	0.062	0.634	0.900	0.693	0.988
TGFB1	CBFB	9606.ENSP00000221930	9606.ENSP00000415151	0	0	0	0	0	0	0.900	0.058	0.901
TGFB1	SAA1	9606.ENSP00000221930	9606.ENSP00000384906	0	0	0	0	0	0	0.900	0.142	0.910
TGFB1	IL23A	9606.ENSP00000221930	9606.ENSP00000228534	0	0	0	0	0.069	0	0.900	0.162	0.915
TGFB1	SDC1	9606.ENSP00000221930	9606.ENSP00000370542	0	0	0	0	0	0	0.900	0.216	0.918
TGFB1	POMC	9606.ENSP00000221930	9606.ENSP00000384092	0	0	0	0	0	0	0.900	0.286	0.925
TGFB1	CAV1	9606.ENSP00000221930	9606.ENSP00000339191	0	0	0	0	0	0	0.900	0.357	0.933
TGFB1	IL17F	9606.ENSP00000221930	9606.ENSP00000337432	0	0	0	0	0	0	0.900	0.361	0.933
TGFB1	LCN2	9606.ENSP00000221930	9606.ENSP00000362108	0	0	0	0	0	0	0.900	0.358	0.933
TGFB1	LIF	9606.ENSP00000221930	9606.ENSP00000249075	0	0	0	0	0.076	0	0.900	0.367	0.936
TGFB1	FURIN	9606.ENSP00000221930	9606.ENSP00000483552	0	0	0	0	0.099	0	0.900	0.403	0.941
TGFB1	MMP3	9606.ENSP00000221930	9606.ENSP00000299855	0	0	0	0	0	0	0.900	0.544	0.952
TGFB1	SDC2	9606.ENSP00000221930	9606.ENSP00000307046	0	0	0	0	0.055	0.213	0.900	0.497	0.957
TGFB1	PLG	9606.ENSP00000221930	9606.ENSP00000308938	0	0	0	0	0	0	0.900	0.602	0.958
TGFB1	IL17A	9606.ENSP00000221930	9606.ENSP00000344192	0	0	0	0	0	0	0.900	0.625	0.960
TGFB1	MMP1	9606.ENSP00000221930	9606.ENSP00000322788	0	0	0	0	0.076	0	0.900	0.609	0.960
TGFB1	CTNNB1	9606.ENSP00000221930	9606.ENSP00000344456	0	0	0	0	0	0.064	0.900	0.617	0.961
TGFB1	STAT3	9606.ENSP00000221930	9606.ENSP00000264657	0	0	0	0	0	0.182	0.900	0.584	0.963
TGFB1	IL10	9606.ENSP00000221930	9606.ENSP00000412237	0	0	0	0	0	0	0.900	0.788	0.977
TGFB1	FGF2	9606.ENSP00000221930	9606.ENSP00000264498	0	0	0	0	0	0	0.900	0.798	0.978
TGFB1	IL6	9606.ENSP00000221930	9606.ENSP00000385675	0	0	0	0	0.065	0	0.900	0.901	0.990
TGFB1	MMP9	9606.ENSP00000221930	9606.ENSP00000361405	0	0	0	0	0.085	0.634	0.900	0.762	0.991
THBS1	MMP2	9606.ENSP00000260356	9606.ENSP00000219070	0	0	0	0	0.157	0.270	0.800	0.691	0.956
THBS1	LRP1	9606.ENSP00000260356	9606.ENSP00000243077	0	0	0	0	0.085	0.675	0	0.943	0.981
THBS1	CBFB	9606.ENSP00000260356	9606.ENSP00000415151	0	0	0	0	0	0	0.900	0	0.900
THBS1	FGF2	9606.ENSP00000260356	9606.ENSP00000264498	0	0	0	0	0.062	0.270	0	0.874	0.906
THBS1	VEGFA	9606.ENSP00000260356	9606.ENSP00000478570	0	0	0	0	0	0.270	0	0.895	0.920
THBS1	ADAMTS5	9606.ENSP00000260356	9606.ENSP00000284987	0	0	0	0.543	0.086	0.074	0.900	0.391	0.923
THBS1	MMP9	9606.ENSP00000260356	9606.ENSP00000361405	0	0	0	0	0.063	0.462	0.800	0.691	0.964
THBS1	SDC1	9606.ENSP00000260356	9606.ENSP00000370542	0	0	0	0	0.096	0	0.600	0.935	0.974
THBS1	SDC4	9606.ENSP00000260356	9606.ENSP00000361818	0	0	0	0	0.098	0	0.900	0.901	0.990
THBS2	MMP2	9606.ENSP00000355751	9606.ENSP00000219070	0	0	0	0	0.339	0.270	0	0.946	0.971
THBS2	LRP1	9606.ENSP00000355751	9606.ENSP00000243077	0	0	0	0	0.160	0	0	0.916	0.926
THBS2	ADAMTS5	9606.ENSP00000355751	9606.ENSP00000284987	0	0	0	0.541	0.157	0.074	0.900	0.322	0.926
TIMP1	OSM	9606.ENSP00000218388	9606.ENSP00000215781	0	0	0	0	0	0	0.900	0.468	0.944
TIMP1	LBP	9606.ENSP00000218388	9606.ENSP00000217407	0	0	0	0	0	0	0.900	0.171	0.913
TIMP1	IL23A	9606.ENSP00000218388	9606.ENSP00000228534	0	0	0	0	0	0	0.900	0.091	0.905
TIMP1	POMC	9606.ENSP00000218388	9606.ENSP00000384092	0	0	0	0	0	0	0.900	0.157	0.912
TIMP1	IL17F	9606.ENSP00000218388	9606.ENSP00000337432	0	0	0	0	0	0	0.900	0.184	0.914
TIMP1	LIF	9606.ENSP00000218388	9606.ENSP00000249075	0	0	0	0	0.098	0	0.900	0.335	0.934
